date,exchange_rate
2000-01-03,101.8334985133796
2000-01-04,102.74623968947112
2000-01-05,103.5300925925926
2000-01-06,104.65922217943782
2000-01-07,105.10501750291716
2000-01-10,104.85873496920522
2000-01-11,106.13299531981278
2000-01-12,105.84012417539775
2000-01-13,105.96535616971583
2000-01-14,105.67237163814181
2000-01-17,104.8246483059243
2000-01-18,105.43941345486971
2000-01-19,105.87827808015834
2000-01-20,105.50104073743682
2000-01-21,104.51619292859264
2000-01-24,105.25580931484991
2000-01-25,105.60551558752998
2000-01-26,105.83890607845095
2000-01-27,105.68364073777065
2000-01-28,105.34118602761981
2000-01-31,106.85323256051477
2000-02-01,107.74459320288364
2000-02-02,108.58289595554184
2000-02-03,108.51456709068528
2000-02-04,107.7681748856126
2000-02-07,108.54919627316474
2000-02-08,108.96697970312027
2000-02-09,108.87859875176163
2000-02-10,108.54276449128496
2000-02-11,109.60106111621263
2000-02-14,108.2902604641735
2000-02-15,108.87707097565963
2000-02-16,109.10852713178294
2000-02-17,110.19255973384413
2000-02-18,110.85522978593892
2000-02-21,111.32190321598864
2000-02-22,110.86609459189782
2000-02-23,111.124354390147
2000-02-24,110.67892503536068
2000-02-25,110.86314073168248
2000-02-28,109.16070131756406
2000-02-29,109.95470455013383
2000-03-01,108.25488776249095
2000-03-02,107.33161953727506
2000-03-03,107.8476032715602
2000-03-06,107.33402489626556
2000-03-07,107.36995726050245
2000-03-08,107.13612071675573
2000-03-09,106.53078202995007
2000-03-10,106.38718402163735
2000-03-13,105.21819678880198
2000-03-14,104.91683991683993
2000-03-15,105.46283818803772
2000-03-16,105.27786401738591
2000-03-17,105.77956989247312
2000-03-20,106.75244467318579
2000-03-21,106.64879909287703
2000-03-22,107.13318754555867
2000-03-23,107.58077879038939
2000-03-24,107.14359238291303
2000-03-27,106.84719934102142
2000-03-28,106.34394112159221
2000-03-29,105.3198160535117
2000-03-30,105.02354788069073
2000-03-31,103.140374751387
2000-04-03,104.84107068172312
2000-04-04,105.61962675613336
2000-04-05,105.14835108032668
2000-04-06,104.97662337662338
2000-04-07,105.30112923462985
2000-04-10,106.27737226277372
2000-04-11,106.9522618303106
2000-04-12,105.58688387635756
2000-04-13,105.99769319492503
2000-04-14,105.72327044025158
2000-04-17,103.83369894494933
2000-04-18,104.2118563756976
2000-04-19,104.41813761758799
2000-04-20,104.91680887372014
2000-04-21,104.91680887372014
2000-04-24,104.91680887372014
2000-04-25,105.51494302300581
2000-04-26,106.43968236701838
2000-04-27,106.48259303721488
2000-04-28,107.29774353329665
2000-05-01,107.29774353329665
2000-05-02,108.76480912681002
2000-05-03,109.34589924828902
2000-05-04,108.80742148206102
2000-05-05,108.20347284060551
2000-05-08,108.5455764075067
2000-05-09,109.43417242147471
2000-05-10,108.85033490721423
2000-05-11,108.52516797004075
2000-05-12,108.55022704618452
2000-05-15,109.40198972340657
2000-05-16,109.08990623276338
2000-05-17,109.8184263618023
2000-05-18,109.14784164616417
2000-05-19,107.81971830985916
2000-05-22,107.29999999999998
2000-05-23,106.79398529250356
2000-05-24,107.25434161354143
2000-05-25,107.79423226812159
2000-05-26,107.42644646177403
2000-05-29,107.23385877780176
2000-05-30,106.63532428678278
2000-05-31,107.3847146081909
2000-06-01,108.69239013933547
2000-06-02,108.62640299305185
2000-06-05,107.61157638079084
2000-06-06,106.73695308381654
2000-06-07,105.714883818296
2000-06-08,105.6268100951593
2000-06-09,106.87038988408852
2000-06-12,106.59179174976383
